timestamp,case_id,evidence_id,module,action,level,message,duration_ms
2026-08-03T14:00:57.336Z,CASE_1A1BF573F3,EVID_00024,phase1_pipeline,started,INFO,file=phishing_email_screenshot.png image=True,0.0
2026-08-03T14:00:57.366Z,CASE_1A1BF573F3,EVID_00024,file_integrity,fingerprinted,INFO,sha256=8ef0f27a84960b65... entropy=7.8249 magic=PNG image duplicate=True,24.5
2026-08-03T14:00:57.374Z,CASE_1A1BF573F3,EVID_00024,metadata_extraction,extracted,INFO,type=image notes=1 errors=0,2.5
2026-08-03T14:00:57.399Z,CASE_1A1BF573F3,EVID_00024,quality_assessment,assessed,INFO,score=82.2 grade=EXCELLENT expected_ocr=93.0%,17.3
2026-08-03T14:00:57.465Z,CASE_1A1BF573F3,EVID_00024,forgery_detection,analyzed,INFO,score=21.9 risk=LOW status=LIKELY_AUTHENTIC,61.0
2026-08-03T14:00:57.491Z,CASE_1A1BF573F3,EVID_00024,logo_detection,detected,INFO,"brands=['Facebook', 'Outlook']",19.9
2026-08-03T14:00:57.497Z,CASE_1A1BF573F3,EVID_00024,confidence_scoring,scored,INFO,score=87.6 level=VERY_HIGH components=5/6,0.0
2026-08-03T14:00:57.498Z,CASE_1A1BF573F3,EVID_00024,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'forgery', 'logos', 'metadata', 'quality'] failures=none",180.0
2026-08-03T14:01:00.632Z,CASE_1A1BF573F3,EVID_00025,phase1_pipeline,started,INFO,file=romanchat.jpg image=True,0.0
2026-08-03T14:01:00.660Z,CASE_1A1BF573F3,EVID_00025,file_integrity,fingerprinted,INFO,sha256=0340d5863313f4cc... entropy=7.9351 magic=JPEG image duplicate=True,22.0
2026-08-03T14:01:00.666Z,CASE_1A1BF573F3,EVID_00025,metadata_extraction,extracted,INFO,type=image notes=1 errors=0,0.6
2026-08-03T14:01:00.714Z,CASE_1A1BF573F3,EVID_00025,quality_assessment,assessed,INFO,score=85.5 grade=EXCELLENT expected_ocr=94.1%,37.5
2026-08-03T14:01:00.805Z,CASE_1A1BF573F3,EVID_00025,forgery_detection,analyzed,INFO,score=19.2 risk=LOW status=LIKELY_AUTHENTIC,85.7
2026-08-03T14:01:00.834Z,CASE_1A1BF573F3,EVID_00025,logo_detection,detected,INFO,brands=none,25.6
2026-08-03T14:01:00.841Z,CASE_1A1BF573F3,EVID_00025,confidence_scoring,scored,INFO,score=89.1 level=VERY_HIGH components=5/6,0.0
2026-08-03T14:01:00.842Z,CASE_1A1BF573F3,EVID_00025,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'forgery', 'logos', 'metadata', 'quality'] failures=none",225.7
2026-08-20T14:46:35.752Z,CASE_EE8250FB76,EVID_00006,phase1_pipeline,started,INFO,file=07_bank_transfer_slip.pdf image=False,0.0
2026-08-20T14:46:35.801Z,CASE_EE8250FB76,EVID_00006,file_integrity,fingerprinted,INFO,sha256=6f1cc10ae55d554c... entropy=7.8274 magic=PDF document duplicate=True,16.4
2026-08-20T14:46:36.046Z,CASE_EE8250FB76,EVID_00006,metadata_extraction,extracted,INFO,type=pdf notes=0 errors=0,243.1
2026-08-20T14:46:36.048Z,CASE_EE8250FB76,EVID_00006,confidence_scoring,scored,INFO,score=50.0 level=MODERATE components=3/6,0.0
2026-08-20T14:46:36.048Z,CASE_EE8250FB76,EVID_00006,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'metadata'] failures=none",296.7
2026-08-21T03:25:44.205Z,CASE_1A1BF573F3,EVID_00015,phase1_pipeline,started,INFO,file=01_sms_screenshot.jpg image=True,0.0
2026-08-21T03:25:44.206Z,CASE_1A1BF573F3,EVID_00015,phase1_pipeline,integrity,ERROR,failed: Cannot read evidence file '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00015__ccf57c11__01_sms_screenshot.jpg': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00015__ccf57c11__01_sms_screenshot.jpg',0.0
2026-08-21T03:25:44.215Z,CASE_1A1BF573F3,EVID_00015,metadata_extraction,extracted,INFO,type=image notes=1 errors=2,0.1
2026-08-21T03:25:44.215Z,CASE_1A1BF573F3,EVID_00015,phase1_pipeline,image_load,ERROR,Cannot decode image '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00015__ccf57c11__01_sms_screenshot.jpg': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00015__ccf57c11__01_sms_screenshot.jpg',0.0
2026-08-21T03:25:44.221Z,CASE_1A1BF573F3,EVID_00015,confidence_scoring,scored,INFO,score=77.5 level=HIGH components=3/6,0.0
2026-08-21T03:25:44.222Z,CASE_1A1BF573F3,EVID_00015,phase1_pipeline,completed,WARNING,"analyses=['confidence', 'metadata'] failures=[""integrity: Cannot read evidence file '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00015__ccf57c11__01_sms_screenshot.jpg': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00015__ccf57c11__01_sms_screenshot.jpg'"", ""image_load: Cannot decode image '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00015__ccf57c11__01_sms_screenshot.jpg': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00015__ccf57c11__01_sms_screenshot.jpg'""]",16.8
2026-08-21T03:25:44.224Z,CASE_1A1BF573F3,EVID_00016,phase1_pipeline,started,INFO,file=02_messenger_chat.jpg image=True,0.0
2026-08-21T03:25:44.224Z,CASE_1A1BF573F3,EVID_00016,phase1_pipeline,integrity,ERROR,failed: Cannot read evidence file '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00016__958539b6__02_messenger_chat.jpg': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00016__958539b6__02_messenger_chat.jpg',0.0
2026-08-21T03:25:44.225Z,CASE_1A1BF573F3,EVID_00016,metadata_extraction,extracted,INFO,type=image notes=1 errors=2,0.1
2026-08-21T03:25:44.225Z,CASE_1A1BF573F3,EVID_00016,phase1_pipeline,image_load,ERROR,Cannot decode image '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00016__958539b6__02_messenger_chat.jpg': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00016__958539b6__02_messenger_chat.jpg',0.0
2026-08-21T03:25:44.226Z,CASE_1A1BF573F3,EVID_00016,confidence_scoring,scored,INFO,score=77.5 level=HIGH components=3/6,0.0
2026-08-21T03:25:44.226Z,CASE_1A1BF573F3,EVID_00016,phase1_pipeline,completed,WARNING,"analyses=['confidence', 'metadata'] failures=[""integrity: Cannot read evidence file '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00016__958539b6__02_messenger_chat.jpg': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00016__958539b6__02_messenger_chat.jpg'"", ""image_load: Cannot decode image '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00016__958539b6__02_messenger_chat.jpg': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00016__958539b6__02_messenger_chat.jpg'""]",2.8
2026-08-21T03:25:44.228Z,CASE_1A1BF573F3,EVID_00017,phase1_pipeline,started,INFO,file=03_qr_code_flyer.png image=True,0.0
2026-08-21T03:25:44.228Z,CASE_1A1BF573F3,EVID_00017,phase1_pipeline,integrity,ERROR,failed: Cannot read evidence file '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00017__05312fde__03_qr_code_flyer.png': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00017__05312fde__03_qr_code_flyer.png',0.0
2026-08-21T03:25:44.230Z,CASE_1A1BF573F3,EVID_00017,metadata_extraction,extracted,INFO,type=image notes=1 errors=2,0.1
2026-08-21T03:25:44.230Z,CASE_1A1BF573F3,EVID_00017,phase1_pipeline,image_load,ERROR,Cannot decode image '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00017__05312fde__03_qr_code_flyer.png': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00017__05312fde__03_qr_code_flyer.png',0.0
2026-08-21T03:25:44.231Z,CASE_1A1BF573F3,EVID_00017,confidence_scoring,scored,INFO,score=77.5 level=HIGH components=3/6,0.0
2026-08-21T03:25:44.231Z,CASE_1A1BF573F3,EVID_00017,phase1_pipeline,completed,WARNING,"analyses=['confidence', 'metadata'] failures=[""integrity: Cannot read evidence file '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00017__05312fde__03_qr_code_flyer.png': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00017__05312fde__03_qr_code_flyer.png'"", ""image_load: Cannot decode image '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00017__05312fde__03_qr_code_flyer.png': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00017__05312fde__03_qr_code_flyer.png'""]",3.7
2026-08-21T03:25:44.233Z,CASE_1A1BF573F3,EVID_00018,phase1_pipeline,started,INFO,file=04_esewa_payment_screenshot.jpg image=True,0.0
2026-08-21T03:25:44.233Z,CASE_1A1BF573F3,EVID_00018,phase1_pipeline,integrity,ERROR,failed: Cannot read evidence file '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00018__0a935ec9__04_esewa_payment_screenshot.jpg': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00018__0a935ec9__04_esewa_payment_screenshot.jpg',0.0
2026-08-21T03:25:44.235Z,CASE_1A1BF573F3,EVID_00018,metadata_extraction,extracted,INFO,type=image notes=1 errors=2,0.0
2026-08-21T03:25:44.235Z,CASE_1A1BF573F3,EVID_00018,phase1_pipeline,image_load,ERROR,Cannot decode image '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00018__0a935ec9__04_esewa_payment_screenshot.jpg': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00018__0a935ec9__04_esewa_payment_screenshot.jpg',0.0
2026-08-21T03:25:44.236Z,CASE_1A1BF573F3,EVID_00018,confidence_scoring,scored,INFO,score=77.5 level=HIGH components=3/6,0.0
2026-08-21T03:25:44.236Z,CASE_1A1BF573F3,EVID_00018,phase1_pipeline,completed,WARNING,"analyses=['confidence', 'metadata'] failures=[""integrity: Cannot read evidence file '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00018__0a935ec9__04_esewa_payment_screenshot.jpg': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00018__0a935ec9__04_esewa_payment_screenshot.jpg'"", ""image_load: Cannot decode image '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00018__0a935ec9__04_esewa_payment_screenshot.jpg': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00018__0a935ec9__04_esewa_payment_screenshot.jpg'""]",3.7
2026-08-21T03:25:44.238Z,CASE_1A1BF573F3,EVID_00019,phase1_pipeline,started,INFO,file=05_khalti_receipt.jpg image=True,0.0
2026-08-21T03:25:44.239Z,CASE_1A1BF573F3,EVID_00019,phase1_pipeline,integrity,ERROR,failed: Cannot read evidence file '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00019__45eb7684__05_khalti_receipt.jpg': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00019__45eb7684__05_khalti_receipt.jpg',0.0
2026-08-21T03:25:44.244Z,CASE_1A1BF573F3,EVID_00019,metadata_extraction,extracted,INFO,type=image notes=1 errors=2,0.1
2026-08-21T03:25:44.244Z,CASE_1A1BF573F3,EVID_00019,phase1_pipeline,image_load,ERROR,Cannot decode image '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00019__45eb7684__05_khalti_receipt.jpg': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00019__45eb7684__05_khalti_receipt.jpg',0.0
2026-08-21T03:25:44.245Z,CASE_1A1BF573F3,EVID_00019,confidence_scoring,scored,INFO,score=77.5 level=HIGH components=3/6,0.0
2026-08-21T03:25:44.245Z,CASE_1A1BF573F3,EVID_00019,phase1_pipeline,completed,WARNING,"analyses=['confidence', 'metadata'] failures=[""integrity: Cannot read evidence file '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00019__45eb7684__05_khalti_receipt.jpg': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00019__45eb7684__05_khalti_receipt.jpg'"", ""image_load: Cannot decode image '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00019__45eb7684__05_khalti_receipt.jpg': [Errno 2] No such file or directory: '/Users/sachyam/Documents/Programming/Active/Cybercrime-Investigation-Intelligence-System/evidence_ocr_engine/storage/originals/EVID_00019__45eb7684__05_khalti_receipt.jpg'""]",6.9
2026-08-21T03:27:25.355Z,CASE_1A1BF573F3,EVID_00015,phase1_pipeline,started,INFO,file=01_sms_screenshot.jpg image=True,0.0
2026-08-21T03:27:25.360Z,CASE_1A1BF573F3,EVID_00015,file_integrity,fingerprinted,INFO,sha256=905b21d603ca0a6f... entropy=7.4803 magic=JPEG image duplicate=True,3.9
2026-08-21T03:27:25.364Z,CASE_1A1BF573F3,EVID_00015,metadata_extraction,extracted,INFO,type=image notes=1 errors=0,2.6
2026-08-21T03:27:25.383Z,CASE_1A1BF573F3,EVID_00015,quality_assessment,assessed,INFO,score=62.4 grade=FAIR expected_ocr=79.4%,15.4
2026-08-21T03:27:25.516Z,CASE_1A1BF573F3,EVID_00015,forgery_detection,analyzed,INFO,score=17.8 risk=LOW status=LIKELY_AUTHENTIC,132.0
2026-08-21T03:27:25.530Z,CASE_1A1BF573F3,EVID_00015,logo_detection,detected,INFO,brands=none,12.1
2026-08-21T03:27:25.531Z,CASE_1A1BF573F3,EVID_00015,confidence_scoring,scored,INFO,score=83.6 level=VERY_HIGH components=5/6,0.0
2026-08-21T03:27:25.532Z,CASE_1A1BF573F3,EVID_00015,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'forgery', 'logos', 'metadata', 'quality'] failures=none",177.4
2026-08-21T03:27:25.534Z,CASE_1A1BF573F3,EVID_00016,phase1_pipeline,started,INFO,file=02_messenger_chat.jpg image=True,0.0
2026-08-21T03:27:25.538Z,CASE_1A1BF573F3,EVID_00016,file_integrity,fingerprinted,INFO,sha256=bb246839287ca1bc... entropy=7.2066 magic=JPEG image duplicate=True,3.3
2026-08-21T03:27:25.539Z,CASE_1A1BF573F3,EVID_00016,metadata_extraction,extracted,INFO,type=image notes=1 errors=0,0.2
2026-08-21T03:27:25.661Z,CASE_1A1BF573F3,EVID_00016,quality_assessment,assessed,INFO,score=66.5 grade=GOOD expected_ocr=83.0%,114.2
2026-08-21T03:27:25.741Z,CASE_1A1BF573F3,EVID_00016,forgery_detection,analyzed,INFO,score=17.6 risk=LOW status=LIKELY_AUTHENTIC,78.8
2026-08-21T03:27:25.790Z,CASE_1A1BF573F3,EVID_00016,logo_detection,detected,INFO,"brands=['Facebook', 'Google', 'Messenger', 'Outlook', 'Telegram']",48.2
2026-08-21T03:27:25.791Z,CASE_1A1BF573F3,EVID_00016,confidence_scoring,scored,INFO,score=84.7 level=VERY_HIGH components=5/6,0.0
2026-08-21T03:27:25.791Z,CASE_1A1BF573F3,EVID_00016,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'forgery', 'logos', 'metadata', 'quality'] failures=none",257.3
2026-08-21T03:27:25.793Z,CASE_1A1BF573F3,EVID_00017,phase1_pipeline,started,INFO,file=03_qr_code_flyer.png image=True,0.0
2026-08-21T03:27:25.796Z,CASE_1A1BF573F3,EVID_00017,file_integrity,fingerprinted,INFO,sha256=6f712c8b0e4fb6c5... entropy=7.8927 magic=PNG image duplicate=True,1.7
2026-08-21T03:27:25.799Z,CASE_1A1BF573F3,EVID_00017,metadata_extraction,extracted,INFO,type=image notes=1 errors=0,2.8
2026-08-21T03:27:25.824Z,CASE_1A1BF573F3,EVID_00017,quality_assessment,assessed,INFO,score=90.3 grade=EXCELLENT expected_ocr=95.5%,20.8
2026-08-21T03:27:25.864Z,CASE_1A1BF573F3,EVID_00017,forgery_detection,analyzed,INFO,score=8.6 risk=LOW status=LIKELY_AUTHENTIC,39.2
2026-08-21T03:27:25.880Z,CASE_1A1BF573F3,EVID_00017,logo_detection,detected,INFO,brands=['WhatsApp'],14.8
2026-08-21T03:27:25.881Z,CASE_1A1BF573F3,EVID_00017,confidence_scoring,scored,INFO,score=92.9 level=VERY_HIGH components=5/6,0.0
2026-08-21T03:27:25.881Z,CASE_1A1BF573F3,EVID_00017,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'forgery', 'logos', 'metadata', 'quality'] failures=none",88.0
2026-08-21T03:27:25.883Z,CASE_1A1BF573F3,EVID_00018,phase1_pipeline,started,INFO,file=04_esewa_payment_screenshot.jpg image=True,0.0
2026-08-21T03:27:25.885Z,CASE_1A1BF573F3,EVID_00018,file_integrity,fingerprinted,INFO,sha256=3a19295ff003a894... entropy=7.1983 magic=JPEG image duplicate=True,1.3
2026-08-21T03:27:25.886Z,CASE_1A1BF573F3,EVID_00018,metadata_extraction,extracted,INFO,type=image notes=1 errors=0,0.2
2026-08-21T03:27:25.907Z,CASE_1A1BF573F3,EVID_00018,quality_assessment,assessed,INFO,score=56.0 grade=FAIR expected_ocr=73.0%,18.5
2026-08-21T03:27:25.947Z,CASE_1A1BF573F3,EVID_00018,forgery_detection,analyzed,INFO,score=14.9 risk=LOW status=LIKELY_AUTHENTIC,39.3
2026-08-21T03:27:25.967Z,CASE_1A1BF573F3,EVID_00018,logo_detection,detected,INFO,brands=['eSewa'],18.5
2026-08-21T03:27:25.968Z,CASE_1A1BF573F3,EVID_00018,confidence_scoring,scored,INFO,score=82.8 level=VERY_HIGH components=5/6,0.0
2026-08-21T03:27:25.968Z,CASE_1A1BF573F3,EVID_00018,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'forgery', 'logos', 'metadata', 'quality'] failures=none",85.3
2026-08-21T03:27:25.970Z,CASE_1A1BF573F3,EVID_00019,phase1_pipeline,started,INFO,file=05_khalti_receipt.jpg image=True,0.0
2026-08-21T03:27:25.972Z,CASE_1A1BF573F3,EVID_00019,file_integrity,fingerprinted,INFO,sha256=54a62cd3ad10a85b... entropy=7.215 magic=JPEG image duplicate=True,1.4
2026-08-21T03:27:25.973Z,CASE_1A1BF573F3,EVID_00019,metadata_extraction,extracted,INFO,type=image notes=1 errors=0,0.2
2026-08-21T03:27:25.993Z,CASE_1A1BF573F3,EVID_00019,quality_assessment,assessed,INFO,score=68.2 grade=GOOD expected_ocr=84.1%,17.6
2026-08-21T03:27:26.033Z,CASE_1A1BF573F3,EVID_00019,forgery_detection,analyzed,INFO,score=25.2 risk=MEDIUM status=INDETERMINATE,38.7
2026-08-21T03:27:26.051Z,CASE_1A1BF573F3,EVID_00019,logo_detection,detected,INFO,brands=['Khalti'],17.8
2026-08-21T03:27:26.052Z,CASE_1A1BF573F3,EVID_00019,confidence_scoring,scored,INFO,score=83.2 level=VERY_HIGH components=5/6,0.0
2026-08-21T03:27:26.052Z,CASE_1A1BF573F3,EVID_00019,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'forgery', 'logos', 'metadata', 'quality'] failures=none",82.8
2026-08-21T03:49:09.846Z,CASE_1669573023,EVID_00026,phase1_pipeline,started,INFO,file=demo_receipt.jpg image=True,0.0
2026-08-21T03:49:09.851Z,CASE_1669573023,EVID_00026,file_integrity,fingerprinted,INFO,sha256=54a62cd3ad10a85b... entropy=7.215 magic=JPEG image duplicate=True,3.7
2026-08-21T03:49:09.853Z,CASE_1669573023,EVID_00026,metadata_extraction,extracted,INFO,type=image notes=1 errors=0,0.9
2026-08-21T03:49:09.883Z,CASE_1669573023,EVID_00026,quality_assessment,assessed,INFO,score=68.2 grade=GOOD expected_ocr=84.1%,24.3
2026-08-21T03:49:09.937Z,CASE_1669573023,EVID_00026,forgery_detection,analyzed,INFO,score=25.2 risk=MEDIUM status=INDETERMINATE,51.0
2026-08-21T03:49:09.958Z,CASE_1669573023,EVID_00026,logo_detection,detected,INFO,brands=['Khalti'],19.7
2026-08-21T03:49:09.959Z,CASE_1669573023,EVID_00026,confidence_scoring,scored,INFO,score=83.2 level=VERY_HIGH components=5/6,0.0
2026-08-21T03:49:09.959Z,CASE_1669573023,EVID_00026,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'forgery', 'logos', 'metadata', 'quality'] failures=none",113.6
2026-08-21T04:00:23.484Z,CASE_C88AEF6AA3,EVID_00026,phase1_pipeline,started,INFO,file=demo_receipt.jpg image=True,0.0
2026-08-21T04:00:23.491Z,CASE_C88AEF6AA3,EVID_00026,file_integrity,fingerprinted,INFO,sha256=54a62cd3ad10a85b... entropy=7.215 magic=JPEG image duplicate=True,5.2
2026-08-21T04:00:23.494Z,CASE_C88AEF6AA3,EVID_00026,metadata_extraction,extracted,INFO,type=image notes=1 errors=0,1.6
2026-08-21T04:00:23.525Z,CASE_C88AEF6AA3,EVID_00026,quality_assessment,assessed,INFO,score=68.2 grade=GOOD expected_ocr=84.1%,23.5
2026-08-21T04:00:24.003Z,CASE_C88AEF6AA3,EVID_00026,forgery_detection,analyzed,INFO,score=25.2 risk=MEDIUM status=INDETERMINATE,477.2
2026-08-21T04:00:24.038Z,CASE_C88AEF6AA3,EVID_00026,logo_detection,detected,INFO,brands=['Khalti'],19.5
2026-08-21T04:00:24.039Z,CASE_C88AEF6AA3,EVID_00026,confidence_scoring,scored,INFO,score=83.2 level=VERY_HIGH components=5/6,0.0
2026-08-21T04:00:24.040Z,CASE_C88AEF6AA3,EVID_00026,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'forgery', 'logos', 'metadata', 'quality'] failures=none",555.9
2026-08-21T04:34:12.853Z,CASE_09C3784530,EVID_00026,phase1_pipeline,started,INFO,file=01_sms_lottery.jpg image=True,0.0
2026-08-21T04:34:12.886Z,CASE_09C3784530,EVID_00026,file_integrity,fingerprinted,INFO,sha256=0db92448bf27f3ec... entropy=7.2418 magic=JPEG image duplicate=False,16.1
2026-08-21T04:34:12.896Z,CASE_09C3784530,EVID_00026,metadata_extraction,extracted,INFO,type=image notes=1 errors=0,4.6
2026-08-21T04:34:12.931Z,CASE_09C3784530,EVID_00026,quality_assessment,assessed,INFO,score=65.8 grade=GOOD expected_ocr=82.5%,25.2
2026-08-21T04:34:12.998Z,CASE_09C3784530,EVID_00026,forgery_detection,analyzed,INFO,score=25.4 risk=MEDIUM status=INDETERMINATE,61.5
2026-08-21T04:34:13.033Z,CASE_09C3784530,EVID_00026,logo_detection,detected,INFO,brands=none,25.0
2026-08-21T04:34:13.039Z,CASE_09C3784530,EVID_00026,confidence_scoring,scored,INFO,score=82.6 level=VERY_HIGH components=5/6,0.0
2026-08-21T04:34:13.039Z,CASE_09C3784530,EVID_00026,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'forgery', 'logos', 'metadata', 'quality'] failures=none",195.4
2026-08-21T04:34:21.384Z,CASE_09C3784530,EVID_00027,phase1_pipeline,started,INFO,file=02_whatsapp_thread.jpg image=True,0.0
2026-08-21T04:34:21.388Z,CASE_09C3784530,EVID_00027,file_integrity,fingerprinted,INFO,sha256=1ec22eb135400277... entropy=7.2351 magic=JPEG image duplicate=False,1.9
2026-08-21T04:34:21.389Z,CASE_09C3784530,EVID_00027,metadata_extraction,extracted,INFO,type=image notes=1 errors=0,0.6
2026-08-21T04:34:21.405Z,CASE_09C3784530,EVID_00027,quality_assessment,assessed,INFO,score=65.3 grade=GOOD expected_ocr=82.2%,11.7
2026-08-21T04:34:21.442Z,CASE_09C3784530,EVID_00027,forgery_detection,analyzed,INFO,score=28.0 risk=MEDIUM status=INDETERMINATE,36.0
2026-08-21T04:34:21.460Z,CASE_09C3784530,EVID_00027,logo_detection,detected,INFO,brands=none,16.7
2026-08-21T04:34:21.461Z,CASE_09C3784530,EVID_00027,confidence_scoring,scored,INFO,score=81.8 level=VERY_HIGH components=5/6,0.0
2026-08-21T04:34:21.461Z,CASE_09C3784530,EVID_00027,phase1_pipeline,completed,INFO,"analyses=['confidence', 'fingerprint', 'forgery', 'logos', 'metadata', 'quality'] failures=none",77.7
2026-08-21T04:34:29.065Z,CASE_09C3784530,EVID_00028,phase1_pipeline,started,INFO,file=03_payment_receipt.jpg image=True,0.0
2026-08-21T04:34:29.070Z,CASE_09C3784530,EVID_00028,file_integrity,fingerprinted,INFO,sha256=ce0150b812a68721... entropy=6.7599 magic=JPEG image duplicate=False,1.6
2026-08-21T04:34:29.072Z,CASE_09C3784530,EVID_00028,metadata_extraction,extracted,INFO,type=image notes=1 errors=0,0.5
2026-08-21T04:34:29.088Z,CASE_09C3784530,EVID_00028,quality_assessment,assessed,INFO,score=63.2 grade=FAIR expected_ocr=80.2%,12.1
2026-08-21T04:34:29.127Z,CASE_09C3784530,EVID_00028,forgery_detection,analyzed,INFO,score=28.8 risk=MEDIUM status=INDETERMINATE,37.1
